Én már csak akkor röhögnék,ha kiderülne a szembeszomszéd= Fakenguru	Mindenki magyar. Nem is értem, hogy lehet ezt elviselni.
Én már csak akkor röhögnék,ha kiderülne a szembeszomszéd= Fakenguru	Én az első hét után a Berlinbe visszaköltözést kezdtem el tervezni.
Most akkor mifaaaaan? :D	Az van, hogy egy csomó dolog máshogy van, amit már megszoktam. Egy életbe egy országváltás éppen elég, kettőt már eleve nehezen tud feldolgozni az agy.
ez a linz erthetetlen	Vagyok, ahol vagyok, és innen délre kb 200 méter, északra kb. 1 km, ami értelmezhető, és elviselhető egy kb. jobbra-balra 200 méteres sávban.
ez a linz erthetetlen	Bármi ami keletebbre, északabbra, délebbra, vagy nyugatabbra van, már mordor. Ebben a pici, ép ésszel még értelmezhető keretben lehet mozogni itt, egyébként ezen túl nincs semmi.
ez a linz erthetetlen	Berlinben azért el tudsz mászkálni ide-oda érdekes helyekre. Még Hamburgban is. Itt olyan nincs, mert ami érdekes, ez körülötted van.
Mi akadályoz meg? Hiszen hitelkártyánként 1 millió kereted van. Uzsgyi neki!	Kedvem ehhez lenne.
Mi akadályoz meg? Hiszen hitelkártyánként 1 millió kereted van. Uzsgyi neki!	Indulni most rögtön a picsába.
Mi akadályoz meg? Hiszen hitelkártyánként 1 millió kereted van. Uzsgyi neki!	Egy berlini hostel, vagy airbnb, oszt onnan majd lesz valami.
Endre, legalább te rendben vagy!	:D
Endre, legalább te rendben vagy!	Lesz ami lesz, én úgy vagyok vele öt éve, és sosem rossz, ami lett.
de håt nem mindegy, ket het es költözöl vissza berlinbe xd	Minden mindegy.
de håt nem mindegy, ket het es költözöl vissza berlinbe xd	A legrosszabb esetben költözöm.
Vasárnap délután kezded el egyáltalán a környezetet beállítgatni?	Az van, hogy olyasmivel voltam elfoglalva, amit csak azért nem mesélek el, mert megint sértődés lenne belőle, hogy röhögök.
Vasárnap délután kezded el egyáltalán a környezetet beállítgatni?	Az előző lakásom végleges átadásáról van szó, amit én már leszarok, de én csak tudok fordítani hozzá.
hordjak el a mocskukat es ennyi	Ha valami büszke vagyok, akkor az az, hogy ilyet én nem.
hordjak el a mocskukat es ennyi	Soha senkinek.
hordjak el a mocskukat es ennyi	Ilyen bunkón nem. Soha senkivel.
hordjak el a mocskukat es ennyi	És szerintem emiatt tekinthetem magam jó embernek.
hordjak el a mocskukat es ennyi	Igen.
- Kurvára elege lett a púposból, mert egész nap őrjöng neki messengeren, hogy miatta került a linzi fostengerbe	Neki közvetlenül soha.
- Kurvára elege lett a púposból, mert egész nap őrjöng neki messengeren, hogy miatta került a linzi fostengerbe	Ezt csak gondolom, de nem hánytorgatom fel neki soha.
"Én biztos hogy nem igaz. Habár az ""őrjöngés"" szót tényleg nem használta Márk, azt leírta, hogy folyamatosan őt hibaztatod a kialakult helyzetedert."	Ilyesmit legfeljebb akkor mondok, amikor tökegyedül mérgelődök a szobában, és senki nem hallja. Akkor lehet, hogy igen, és hogy sokszor. :)
"Én biztos hogy nem igaz. Habár az ""őrjöngés"" szót tényleg nem használta Márk, azt leírta, hogy folyamatosan őt hibaztatod a kialakult helyzetedert."	De hogy ilyet én soha nem írtam le, hogy ő lenne a hibás, és senkinek, még neki se írtam vagy mondtam ilyet, az biztos.
Hazudsz, most is csak -1500 eurón vagy, annyi kamatozik a banknál, de te mind a 8000 euróra számolod a kamatot.	Ez sem igaz.
Hazudsz, most is csak -1500 eurón vagy, annyi kamatozik a banknál, de te mind a 8000 euróra számolod a kamatot.	Van még egy csomó pénztartalékom.
Hazudsz, most is csak -1500 eurón vagy, annyi kamatozik a banknál, de te mind a 8000 euróra számolod a kamatot.	És a kettő különbözete kb. 2000 euró.
Hazudsz, most is csak -1500 eurón vagy, annyi kamatozik a banknál, de te mind a 8000 euróra számolod a kamatot.	De ettől még a terhelés sokezer.
olyan frappáns vagy mint bill gates!!	Mintha ez olyan egyszerű lenne.
olyan frappáns vagy mint bill gates!!	Körbetáncolom a szobát hatszor, ha sikerül.
Akkor potyára vetted meg 30 euróért a phpstormot?	aha
Megvan a bankszámla, lakcím-bejelentés, fogmosópohár? :)	A bankszámlával reggel agyfaszt kaptam.
Megvan a bankszámla, lakcím-bejelentés, fogmosópohár? :)	Online videóchat-es lezárás. Mutasd a pofád, az igazolványod, stb.
Megvan a bankszámla, lakcím-bejelentés, fogmosópohár? :)	Első beszélgetés: homályos a kép.
Megvan a bankszámla, lakcím-bejelentés, fogmosópohár? :)	Mondja a csaj, sajnos Huawei P30-cal ez probléma, próbáljam számítógépről.
Megvan a bankszámla, lakcím-bejelentés, fogmosópohár? :)	Próbálom. Nem hall a csaj.
Megvan a bankszámla, lakcím-bejelentés, fogmosópohár? :)	Megtalálom a mikrofonbeállításokat ebben a szar Windows-ban, erre meg 5 perc így-úgy tartsam az igazolvány szarakodás után, ami alatt totál elfáradt a kezem, véletlenül bezártam az ablakot. Itt már őrjöngtem.
Megvan a bankszámla, lakcím-bejelentés, fogmosópohár? :)	Végül negyedik nekifutásra sikerült, de akkor már gecire idegbeteg voltam.
Megvan a bankszámla, lakcím-bejelentés, fogmosópohár? :)	Gondoltam, a folyamat végén meg leszek jutalmazva egy IBAN számmal, amit leadhatok a melóban, erre kiírják, hogy ok, majd postán küldenek mindent.
Megvan a bankszámla, lakcím-bejelentés, fogmosópohár? :)	Anyátok.
Megvan a bankszámla, lakcím-bejelentés, fogmosópohár? :)	Faszért ragaszkodik mindenki osztrák számlához.
Megvan a bankszámla, lakcím-bejelentés, fogmosópohár? :)	Mindegy. Remélem, holnapra lesz IBAN számom.
Kellett neked nálad okosabb borsodi bodzaszedő cigányokkal haverkodni	:D
Kellett neked nálad okosabb borsodi bodzaszedő cigányokkal haverkodni	Konfliktuskerülő vagyok, de csak mert a dolgokat ki szoktam beszélni és írni magamból.
Kellett neked nálad okosabb borsodi bodzaszedő cigányokkal haverkodni	Ennyi.
van nålunk is, hogy a berbevevö egy havi bert a közvetitönek kifizet, de te minimum ket havit fizettel csicska!	Úgy néz ki, ki osztrákoknál egy kéthavi.
van nålunk is, hogy a berbevevö egy havi bert a közvetitönek kifizet, de te minimum ket havit fizettel csicska!	Faszt értek azzal, hogy Európa nagy részén ez máshogy van? (Egyébként csomó hirdetésben, főleg a nagyobb lakásoknál, háromhavi jutalékot kérnek.)
De ezt a balfaszt a leggyakoribb és a legátlátszóbb cigányhazugságokkal húzzák le már lassan 3 éve és még mindig elhiszi, hogy jó emberek, csak szarul jött ki nekik, nincs szerencséjük	Jó emberek is.
De ezt a balfaszt a leggyakoribb és a legátlátszóbb cigányhazugságokkal húzzák le már lassan 3 éve és még mindig elhiszi, hogy jó emberek, csak szarul jött ki nekik, nincs szerencséjük	Hülye nem vagyok. Amikor átlátszó faszság hangzik el, akkor nem azért nem említem meg, mert nem látom át, hanem mert pár ilyen dolog belefér, hogy élettragédia van előadva nekem, pedig csak vodkára meg cigire kell.
De ezt a balfaszt a leggyakoribb és a legátlátszóbb cigányhazugságokkal húzzák le már lassan 3 éve és még mindig elhiszi, hogy jó emberek, csak szarul jött ki nekik, nincs szerencséjük	Ha kell, kell. Az ember nehezen mond le dolgokról.
De ezt a balfaszt a leggyakoribb és a legátlátszóbb cigányhazugságokkal húzzák le már lassan 3 éve és még mindig elhiszi, hogy jó emberek, csak szarul jött ki nekik, nincs szerencséjük	Ennyi még bőven belefér, ha egyébként tényleg a gödörből jönnek ki azzal a komfortérzettől fakadó lendületből, hogy nem esnek depresszióba. A cigi és a vodka hiánya miatt.
De ezt a balfaszt a leggyakoribb és a legátlátszóbb cigányhazugságokkal húzzák le már lassan 3 éve és még mindig elhiszi, hogy jó emberek, csak szarul jött ki nekik, nincs szerencséjük	"Az agyamat csak azon szoktam felbaszni, amikor ""részegen értetlenkedsz"", ""nem olvasol"", ""elegem van belőled"", ""pont velem cigánykodsz"", meg hasonló dolgok vannak, amikor rákérdezek, hogy miért kell másodjára is pénz olyasvalamire, amire pár napja már küldtem, illetve hogy - mint most - mégis miként származhat szervezetési probléme annak a hiányából (pince kipakolása péntekig), amire csütörtökön direkt pénzt küldtem."
De ezt a balfaszt a leggyakoribb és a legátlátszóbb cigányhazugságokkal húzzák le már lassan 3 éve és még mindig elhiszi, hogy jó emberek, csak szarul jött ki nekik, nincs szerencséjük	Mondom, hülyeség a WU-t használni, drága. Találkozom én a csávóvan Linzben vagy Traunban, és a kezébe adom a pénzt. Olcsóbb.
De ezt a balfaszt a leggyakoribb és a legátlátszóbb cigányhazugságokkal húzzák le már lassan 3 éve és még mindig elhiszi, hogy jó emberek, csak szarul jött ki nekik, nincs szerencséjük	A válasz:
De ezt a balfaszt a leggyakoribb és a legátlátszóbb cigányhazugságokkal húzzák le már lassan 3 éve és még mindig elhiszi, hogy jó emberek, csak szarul jött ki nekik, nincs szerencséjük	Már késő. (smile), most lett neki éppen elküldve.
De ezt a balfaszt a leggyakoribb és a legátlátszóbb cigányhazugságokkal húzzák le már lassan 3 éve és még mindig elhiszi, hogy jó emberek, csak szarul jött ki nekik, nincs szerencséjük	És hogy elküldi a főbérlőnek a csávó telefonszámát.
De ezt a balfaszt a leggyakoribb és a legátlátszóbb cigányhazugságokkal húzzák le már lassan 3 éve és még mindig elhiszi, hogy jó emberek, csak szarul jött ki nekik, nincs szerencséjük	Hogy egymás között tudjak egyeztetni róla, mikor találkoznak.
De ezt a balfaszt a leggyakoribb és a legátlátszóbb cigányhazugságokkal húzzák le már lassan 3 éve és még mindig elhiszi, hogy jó emberek, csak szarul jött ki nekik, nincs szerencséjük	Csütörtök este még direkt rám is írt a főbérlő, hogy nem kapta meg az illető telefonszámát, és pedig megnyugtattam, hogy minden intézve van, holnap délelőtt valószínűleg megkapja a telefonszámot.
De ezt a balfaszt a leggyakoribb és a legátlátszóbb cigányhazugságokkal húzzák le már lassan 3 éve és még mindig elhiszi, hogy jó emberek, csak szarul jött ki nekik, nincs szerencséjük	Nem kapta meg ezek szerint.
De ezt a balfaszt a leggyakoribb és a legátlátszóbb cigányhazugságokkal húzzák le már lassan 3 éve és még mindig elhiszi, hogy jó emberek, csak szarul jött ki nekik, nincs szerencséjük	Pedig kérve lettem arra, hogy ígérjem meg neki.
De ezt a balfaszt a leggyakoribb és a legátlátszóbb cigányhazugságokkal húzzák le már lassan 3 éve és még mindig elhiszi, hogy jó emberek, csak szarul jött ki nekik, nincs szerencséjük	Ehhez képest vasárnap írja a mérges SMS-t a főbérlő, hogy miért nem lett péntekig kipakolva a lakásból. Szép. :)
Hazaáruló	Nektek a 20 kényszermunka jobb ötlet lenne.
Hazaáruló	A golyó nem jár szenvedéssel.
Mondja aki magyarokat ölne	Nektek a 20 kényszermunka jobb ötlet lenne.
Mondja aki magyarokat ölne	A golyó nem jár szenvedéssel.
Néztél a neten olyan képet amin meztelen kisgyerekek is szerepeltek? Igen vagy nem?	Nem szokásom, kurvára nem, ilyeneket nézni.
Megvan a stressz nélküli nyugi púp?	Meg, mert nem feltétlenül sürgős a fizu.
Esteledik, gyülekeznek a fiatalok, kezdődik az éjszakai nyüzsgés.	Linz az szebb. Itt csak a gáz, hogy nem lehet elmenni sehova csavarogni. Pesten vagy Berlinben lehet menni. Itt nem, mert az van, ahol lakom, és azon túl a mordor.
Egy kis esti séta?	Linz az szebb. Itt csak a gáz, hogy nem lehet elmenni sehova csavarogni. Pesten vagy Berlinben lehet menni. Itt nem, mert az van, ahol lakom, és azon túl a mordor.
Mennyi penzed maradt fizuig?	:D
Mennyi penzed maradt fizuig?	2000 mínuszban vagyok, és 1140 körül fogok kapni, ha hajlandóak lesznek egyáltalán német számlára küldeni valamit, így a kérdés értelmezhetetlen.
Most akkor hitelbol elsz? Fizuig is hitelbol koltesz?	Az van, ami van.
Most akkor hitelbol elsz? Fizuig is hitelbol koltesz?	Az idén történet után én már leálltam a tervezgetéssel. :D
Most akkor hitelbol elsz? Fizuig is hitelbol koltesz?	Van ami van, aztán az ember teszi, amit tesz.
Most akkor hitelbol elsz? Fizuig is hitelbol koltesz?	Aztán lesz valami valahogy.
Helyes. Pont a legjobb helyen vagy ahhoz, hogy megtehesd.	Meg mi lehet más.
Helyes. Pont a legjobb helyen vagy ahhoz, hogy megtehesd.	Lehet, hogy itt még torrentezni is lehetne, de inkább óvatos maradok. Más nem lehet semmi, amire figyelni kellhet.
Kemény vagy.	Meg mi lehet más.
Kemény vagy.	Lehet, hogy itt még torrentezni is lehetne, de inkább óvatos maradok. Más nem lehet semmi, amire figyelni kellhet.
Te ezzel nem baszol ki senkivel, akik feldolgozzák a hülye üzenetedet azoknak pedig ez a dolga.	Az nem úgy van.
Te ezzel nem baszol ki senkivel, akik feldolgozzák a hülye üzenetedet azoknak pedig ez a dolga.	Ezek hagyományos adminisztratív irodisták, akik, ha nem nincs meló, a faszukat verik a semmittevésben. :))))
Attól rád a magyar Szja törvény vonatkozik.	Az aztán biztos nem. :))))
Attól rád a magyar Szja törvény vonatkozik.	Ha úgy nézzük, a német, ha úgy, az osztrák.
Attól rád a magyar Szja törvény vonatkozik.	De a magyar, hát az tuti kurvára nem.
Megint masnizol. Mi a fasznak szorzod 4-el?	bruttonetto.arbeiterkammer.at/
Megint masnizol. Mi a fasznak szorzod 4-el?	Írj be ide bármilyen havi bruttót, és megmondja az éves nettót.
tehát semmit nem csináltál ma se, csak hetyetyéztél	De, jó lesz ez.
tehát semmit nem csináltál ma se, csak hetyetyéztél	Ma is mindennel elkészültem, amit implementálni akartam, sőt: még többel is.
Utánanéztél már az SZJA törvénynek?	Melyiknek?
Utánanéztél már az SZJA törvénynek?	Ott adózom, ahol dolgozom.
Utánanéztél már az SZJA törvénynek?	Alig jöttem ide osztrákba, és máris befizettem 623 euró adót
Utánanéztél már az SZJA törvénynek?	Ebből -300,91 euró az osztrák TB.
Utánanéztél már az SZJA törvénynek?	-322,04 euró az osztrák jövedelemadó.
Utánanéztél már az SZJA törvénynek?	És akkor azt, hogy a költözésemmel pörgettem a GDP-t, meg hogy sok sörnek sok az áfája, nem is számolom.
Utánanéztél már az SZJA törvénynek?	Hasznos SoDI a SoDI, bárhova megy.
Utánanéztél már az SZJA törvénynek?	Kivéve Mészároslőrinc-országot, de az Mészároslőrinc-ország.
Nehogy azt hidd, ők számolják akár évekig is, aztán egyszer jön a csekk. Majd inkasszo.	Ez baromság. :)
Nehogy azt hidd, ők számolják akár évekig is, aztán egyszer jön a csekk. Majd inkasszo.	A németeknél is fel tud gyűlni, igen, de nem a hattérben.
Nehogy azt hidd, ők számolják akár évekig is, aztán egyszer jön a csekk. Majd inkasszo.	Felszólítás nélkül nem gyűlik.
Az eleg jelentektelen osszeg, nem?	Majdnem 100 euró.
én arra lennék kiváncsi ezek után hogy a kiadásokról is vezet csodaexcelt?	Nem.
én arra lennék kiváncsi ezek után hogy a kiadásokról is vezet csodaexcelt?	ÉLNI kell, nem kuporgatni.
Fösvény sodi linkelget aztán nem vesz semmit?	Mostanra mindenra alszom legalább egyet.
Fösvény sodi linkelget aztán nem vesz semmit?	Még vasalóm sincs, és nem akaro gyűrőtt ingekben melóba járni. De abból is van 20 van 200 eurót, és mindkettő gőzölős. Nehéz dönteni.
Ikea-ban lehet venni nagyon olcsó ruhatárolót. Erre a rövid időre elég lesz.	Viccen kívül, az előszobába ez lehet hogy pont jó lesz.
Érdekes, növekszik a jövedelmed, de egyre mélyebbre kerülsz az adósságba, megszorítás megszorítás hátán, hogy lehet ez, púp?	Mert segítettem embereknek, de ők majd visszaadják.
Az 50 mega feltöltés kevés lesz. Neked meg főleg, mivel ahhoz is hülye vagy hogy jól beállítsd a setupot. :D :D	Hülye. 6 megával töltök fel általában, de a maximum a 9.
A gyagyás testhossza volt valaha 176cm.	Ma reggel mértem le.
Tehát nyugaton szociális foglalkoztatóként működnek a munkahelyek? Eldolgozgatsz, és ha effektíve kárt nem csinálsz, akkor már jó munkaerő vagy?	Ha olyan bonyolult, a helyi specifikációk ismeretét megkövetelő területen dolgozol, mint az IT, feltétlenül.
Sodika szájra venné Orbánt. Most posztolta.	De csak ha hétfőn tényleg betiltja a hálapénzt.
Sodika szájra venné Orbánt. Most posztolta.	Ez akkora forradalmi tett lenne, amit Rákosi óta senki nem tett meg ebben az országban.
Hol a borospohár?	Az előbb azt is kicsomagoltam.
Van borospohara asodinak? Vagy az üvegből tolod?	Az előbb azt is kicsomagoltam.
Ezek a tények. Minden más csak masni.	Nem takarékképzés érdekében jöttem ide, hanem túlélni.
Gyagyásh neked nincsenek eszközeid a fizetés kikényszerítésére.	Bittner is ezt gondolta.
"Sodmány, NAV szedi majd be a ""TB"" tartozását."	Az egy másik ország, mit érdekel az engem?
"Sodmány, NAV szedi majd be a ""TB"" tartozását."	Már öt éve külföldön élek, ahol mindent fizettem.
Akkor a Rómában mint a rómaiak-elv alapján nem lesz pitonmutogató buziszaunázás Österreichban.	Ez egy külvárosi volt.
Akkor a Rómában mint a rómaiak-elv alapján nem lesz pitonmutogató buziszaunázás Österreichban.	Lehet, oda nem szívesen utazik a nép.
Akkor a Rómában mint a rómaiak-elv alapján nem lesz pitonmutogató buziszaunázás Österreichban.	20 perc villamossal. Annyi idő alatt Traunba érnél.
Akkor a Rómában mint a rómaiak-elv alapján nem lesz pitonmutogató buziszaunázás Österreichban.	Majd kipróbálok belvárosiakat is.
Beszarok, hogy még mindig nem tudtad megcsinálni ezt az egyetlen, pár órás ticketet sem.	De, lényegében kész van.
Beszarok, hogy még mindig nem tudtad megcsinálni ezt az egyetlen, pár órás ticketet sem.	A szemléletem és értékítéletem alapján.
Beszarok, hogy még mindig nem tudtad megcsinálni ezt az egyetlen, pár órás ticketet sem.	Persze hogy mi a kész definíciója a cégnél, azt igyekszem folyamatosan, és egyre mélyebben megérteni.
HOLNAP MÉSZ?	Asszem jah.
HOLNAP MÉSZ?	Felfedezem őket.
Szerintetek januárban mekkora hitelt fog felvenni a sodi?	Az utolsó berlini hetemen is pont annyit vettem fel.
Szerintetek januárban mekkora hitelt fog felvenni a sodi?	És milyen jól tettem: milyen nagy szar lenne most, ha nem tettem volna.
Én 10 000 euróra tippelek.	Az utolsó berlini hetemen is pont annyit vettem fel.
Én 10 000 euróra tippelek.	És milyen jól tettem: milyen nagy szar lenne most, ha nem tettem volna.
Szép kerek szám, az autista agyának ez lenne a mennyország.	Az utolsó berlini hetemen is pont annyit vettem fel.
Szép kerek szám, az autista agyának ez lenne a mennyország.	És milyen jól tettem: milyen nagy szar lenne most, ha nem tettem volna.
Mész edzeni?	Lehet. Most épp eszem.
Mész edzeni?	Utána megnézem, hogyan érzem.
"molnáreff kollégád a mai napig nyomja a kilakoltatásos ""dokumentációkat""."	Az ő élete valahogy úgy alakult, hogy ezt továbbra is tudja finanszírozni. Én meg munkába kényszerültem.
Bár ő is elmebajos, de legalább tényleg hisz benne.	Az ő élete valahogy úgy alakult, hogy ezt továbbra is tudja finanszírozni. Én meg munkába kényszerültem.
Légyszíves linkeld be azt kommentedet, ahol akárcsak sugalltad, hogy a rendőrség felkérdezett a fehér téglalapos stream miatt.	Jaaaa.
Légyszíves linkeld be azt kommentedet, ahol akárcsak sugalltad, hogy a rendőrség felkérdezett a fehér téglalapos stream miatt.	Nem kérdeztek fel.
Légyszíves linkeld be azt kommentedet, ahol akárcsak sugalltad, hogy a rendőrség felkérdezett a fehér téglalapos stream miatt.	"A nyomozó még bele sem írta a jegyzőkönyvbe. Azon kívül meséltem el neki. Mert a végén tértem már erre, amikor ""menjek már onnan"" volt :)"
Légyszíves linkeld be azt kommentedet, ahol akárcsak sugalltad, hogy a rendőrség felkérdezett a fehér téglalapos stream miatt.	De még a jegyzőkönyv lezárása előtt.
És biztosan hülyék vannak a túloldalon, és nem kérdezik fel az illetőt, hogy ha tudta, hogy meg kell jelennie akkor miért ment ki külföldre	Miért ne? :D
És biztosan hülyék vannak a túloldalon, és nem kérdezik fel az illetőt, hogy ha tudta, hogy meg kell jelennie akkor miért ment ki külföldre	Nem gondolta volna, hogy van piros lap.
És biztosan hülyék vannak a túloldalon, és nem kérdezik fel az illetőt, hogy ha tudta, hogy meg kell jelennie akkor miért ment ki külföldre	Jaj, jaj, jaj. :D
És biztosan hülyék vannak a túloldalon, és nem kérdezik fel az illetőt, hogy ha tudta, hogy meg kell jelennie akkor miért ment ki külföldre	ZSENIÁLIS! :D
És biztosan hülyék vannak a túloldalon, és nem kérdezik fel az illetőt, hogy ha tudta, hogy meg kell jelennie akkor miért ment ki külföldre	Terjeszteni kell!!!!
A bírságot a távollétedben is kirójják te balfasz	Nem érted a lényeget.
A bírságot a távollétedben is kirójják te balfasz	"MEG KELL KÉRDEZNI A BÍRÓT, és ""menjek így is""? :D"
A bírságot a távollétedben is kirójják te balfasz	Egyórás út a tömött a villamoson.
A bírságot a távollétedben is kirójják te balfasz	Halaszthatatlan ügyekben lehet menni.
A bírságot a távollétedben is kirójják te balfasz	Döntse el ő. :)
Hogy áll most az egyenleg? MEnnyi a tartozás a kártyákon? Kp. mennyi van? 20 euró?	Nyugi már. Ez most spórolás volt.
Hogy áll most az egyenleg? MEnnyi a tartozás a kártyákon? Kp. mennyi van? 20 euró?	Egy évig nem kell szaunára költenem (kivéve, ha az AusZeit Saunába, vagy egyéb városon kívülibe utazom el, de olyan csak ritkán lesz). Viszont sört azt táskában fogok becsempészni, mert ha az ember inni akar a pohárral, 4,30 eurót kérnek el érte. Ami ugye közönséges rablás, úgyhogy lófaszt a seggükbe.
Hogy áll most az egyenleg? MEnnyi a tartozás a kártyákon? Kp. mennyi van? 20 euró?	Ennyit annyit fizettem érte, ha a Vabali spa-ban a medence melletti napozóágyhoz odahozza tálcán a néger, vagy a Kristall Therme-ben a sós medencében adják oda nekem. De sima beülős büfében basszák meg ezt az árat.
ha ez így rendben lenne, akkor nem szólt volna a főnök úr, hogy 2 hete szarakodsz ezzel.	Ez nem azt jelenti, hogy ez probléma.
ha ez így rendben lenne, akkor nem szólt volna a főnök úr, hogy 2 hete szarakodsz ezzel.	Hanem hogy a kommunikáció fő irányvonalát direkt ide kell terelnem, nehogy az legyen a látszat, hogy leszaroma kérdést.
"Sneci, a ""majdnem senior"" az ""még mindig juniort"" jelent ugye?"	Szerintem Schrödinger macskája azt jelenti, hogy amíg nem tudod biztosan, igenis lehet valaki csak kicsit terhes.
Gnóm,most vissza akartam keresni az egyik minden jó,minden a legnagyobb rendben,zsidók vagytok kommenteted.	Az ember próbál mindig optimista lenni.
Gnóm,most vissza akartam keresni az egyik minden jó,minden a legnagyobb rendben,zsidók vagytok kommenteted.	Most sem az, sem pesszimista nem tudok lenni.
Ja és a lakbért is ezzel tudod fizetni. Csak annyit mondj a bérbeadónak: 2006 labancgeci.	Hát eléggé kibasztak velem ezzel az állásajánlattal.
Ja és a lakbért is ezzel tudod fizetni. Csak annyit mondj a bérbeadónak: 2006 labancgeci.	Sokkal jobb helyzetben lennék, ha elutasítottak volna.
Ja és a lakbért is ezzel tudod fizetni. Csak annyit mondj a bérbeadónak: 2006 labancgeci.	Mindent hozzá szerveztem.
Ja és a lakbért is ezzel tudod fizetni. Csak annyit mondj a bérbeadónak: 2006 labancgeci.	Ahhoz, hogy ami van, vagy lett, az tartós.
Ja és a lakbért is ezzel tudod fizetni. Csak annyit mondj a bérbeadónak: 2006 labancgeci.	Na mindegy, ez van.
Várjávárjá, most akkor mégis azért rúgtak ki, mert szarhoz sem értesz, semmire sem vagy képes?	Fasz tudja, gondolom a 3 havi kauciót veszem el.
Várjávárjá, most akkor mégis azért rúgtak ki, mert szarhoz sem értesz, semmire sem vagy képes?	Azt meg eleve kiadásnak tekintem.
Masniztak neked, te fasz.	Az Esprestonál is ezt hajtogatták, és itt is.
Masniztak neked, te fasz.	Ez az, amire kurvára nem lehet mondani semmit.
Masniztak neked, te fasz.	Ha a munkámba kötöttek volna bele, arról legalább tudok egy órás monológot nyitni,
te sosem fogsz 8 órás szürkeegérként dolgozni. ezt sikerült teljesítened	Ja, ezek után fasz tudja.
Te agyhalott, a döntés már tegnap megszületett. Ez nem képezte vita tárgyát.	Öt év Németország után tudom csak azt mondani, hogy az eddigi tapasztalataim alapján nem volt semmi, amit itt rosszul csináltam volna, vagy jobban csinálhattam volna.
Te agyhalott, a döntés már tegnap megszületett. Ez nem képezte vita tárgyát.	Semmi.
sneci, gondolkodj reálisan.	Nem gondolkodom sehogy nem.
sneci, gondolkodj reálisan.	Az ablakon kiugorni túl alacsonyan vagyok, mert ez csak az első emelet, így valószínűleg csak a lábam törném, és nagyon fájna.
sneci, gondolkodj reálisan.	És az összes C-vitamintól meg egyéb vitamintől se lenne semmi bajom, hiába venném be az összeset.
sneci, gondolkodj reálisan.	És még fürdőkádam sincs az érfelvágáshoz.
sneci, gondolkodj reálisan.	Addig jutottam, hogy kb. ezeket átgondoljam.
Elárulom, hogy az életben semmi nem biztos csak ami már megtörtént.	Mondtak volna ezek egy egyszerű nemet.
Elárulom, hogy az életben semmi nem biztos csak ami már megtörtént.	Semmi nem történt volna, kb. 10 percig szomorkodok.
ne hazudj magadnak. a keretrendszert kellett volna bújnod otthon éjjel-nappal	Az ember hiába bújja a dokumentációt. A valódi megértés azon keresztül jön, hogy próbálgatod a dolgokat. Én pontosan ezt csináltam.
Sodrony arra nem gondoltál, hogy egy szemfüles troll áll a kirúgásod mögött?	Nem. Akkor megalább megkérdeztek volna. Bármiről.
Ez a beszéd. Akkor rendeld meg a tévét, bútorokat, ps5-t.	Az előszobaszekrényt így is meg kell venni, meg a mosdó alá egy oda illő szekrényt, de mást egyelőre nem.
Ez a beszéd. Akkor rendeld meg a tévét, bútorokat, ps5-t.	Játékból is kihagyok minden újat a Cyberpunk 2077-en kívül.
Szerintem 6 hónapos osztrák munkaviszony kell az osztrák segélyhez.	12 hónap kell mindenhol, de elismerik a külföldit is.
Itt most elbasztad rendesen.	Nem volt mit jobban csinálni.
Figyelmeztetlek ezen a ponton, hogy megint hazudsz (ha nyelvtanilag igaz, amit leírsz, de alkalmas téves következtetések levonására, akkor az hazugságnak számít), megtéveszted a leendő munkáltatódat.	Sosem hazudok semmiben.
Ez nem hit kérdése	Leszarom. 1500 euró, ami náluk van, elég sok pénz ahhoz, hogy egy büdös szót ne szólhassanak, ha azt mondom, töröljék ki vele a seggüket, én húztam, csá.
Meg a határzár miatt itt mindenki leszokott a herbáról és családos emberek vagyunk, miattad ugrálunk határzár idelyén amikor csak csettintesz, azért megnézném melyik linzi magyar tenné meg ezt neked	Amikor a valóságban van hasonló, akkor azt én is ugyanilyen paródiaszerűen olvasom, elhiheted. Akkor van az, hogy mi olyan vicces, te csicska. :DDDDDDD
a te csodaCV-del kb másnapra már kész kellett volna lenned a ticktettel akkorát kamuztál benne!	Nem kellett volna, mert sosem állítottam, hogy ismerem azt a CMS-t, amivel dolgoznak. Semmi nem volt ismeretlen, vagy szokatlan semmiben.
Az hány darab sört jelent?	Ötöt. Na csá.
- az osztråk munkaugyi hivatal lekerdezi a nemet hatosågoktol az åltalad beadott több oldalas igeny szerinti összegek hitelesseget, erre 90 napjuk van	Ez baromság, az ember nem maradhat pénz nélkül.
- az osztråk munkaugyi hivatal lekerdezi a nemet hatosågoktol az åltalad beadott több oldalas igeny szerinti összegek hitelesseget, erre 90 napjuk van	A németek elküldik egy hét alatt, ők meg rögtön elbírálják.
- az osztråk munkaugyi hivatal lekerdezi a nemet hatosågoktol az åltalad beadott több oldalas igeny szerinti összegek hitelesseget, erre 90 napjuk van	Ezt onnan tudom, hogy Márkéknak idéztem ezt, és a magyar papírok alapján néhány munkanap alatt érdemi határozatot hoztak.
Hogyan játsszuk ki a renncert.	A dolog egyszerű. Teljesítem-e a feltételeket, vagy sem.
